노선,승차승객,하차승객,총 승객,승차-하차,월,일,요일
4,7252,7569,14821,-317,9,20,1
4,4599,4879,9478,-280,9,20,1
11,10172,8754,18926,1418,9,20,1
21,2130,1935,4065,195,9,20,1
15,2514,2434,4948,80,9,20,1
8,32148,31355,63503,793,9,20,1
1,1880,2036,3916,-156,9,20,1
1,14947,15552,30499,-605,9,20,1
5,9450,9688,19138,-238,9,20,1
1,27525,26719,54244,806,9,20,1
6,16661,15952,32613,709,9,20,1
11,4584,4578,9162,6,9,20,1
1,51559,51108,102667,451,9,20,1
10,1819,1669,3488,150,9,20,1
20,1692,2301,3993,-609,9,20,1
1,61031,58494,119525,2537,9,20,1
8,5022,4259,9281,763,9,20,1
8,4271,4297,8568,-26,9,20,1
8,7574,7317,14891,257,9,20,1
2,30470,31917,62387,-1447,9,20,1
22,2475,2408,4883,67,9,20,1
0,14595,14175,28770,420,9,20,1
1,3337,3340,6677,-3,9,20,1
3,18509,19296,37805,-787,9,20,1
25,320,261,581,59,9,20,1
12,9199,8332,17531,867,9,20,1
4,15320,12405,27725,2915,9,20,1
1,11422,11719,23141,-297,9,20,1
24,3190,3106,6296,84,9,20,1
1,40834,41630,82464,-796,9,20,1
13,1218,1585,2803,-367,9,20,1
19,1958,2001,3959,-43,9,20,1
6,12831,12050,24881,781,9,20,1
7,4329,4737,9066,-408,9,20,1
3,31319,29351,60670,1968,9,20,1
24,3313,3198,6511,115,9,20,1
24,4162,3567,7729,595,9,20,1
25,754,789,1543,-35,9,20,1
4,16270,15678,31948,592,9,20,1
1,11726,11174,22900,552,9,20,1
2,25011,26160,51171,-1149,9,20,1
21,12617,11442,24059,1175,9,20,1
5,16224,16703,32927,-479,9,20,1
11,29189,28979,58168,210,9,20,1
7,20862,18159,39021,2703,9,20,1
2,35757,38463,74220,-2706,9,20,1
18,20112,22526,42638,-2414,9,20,1
4,7663,7507,15170,156,9,20,1
13,8882,8664,17546,218,9,20,1
19,454,370,824,84,9,20,1
18,28109,29646,57755,-1537,9,20,1
5,3960,3904,7864,56,9,20,1
2,14374,13921,28295,453,9,20,1
25,2241,2232,4473,9,9,20,1
25,3557,3400,6957,157,9,20,1
2,41528,45457,86985,-3929,9,20,1
25,886,761,1647,125,9,20,1
12,9091,8515,17606,576,9,20,1
1,7679,7941,15620,-262,9,20,1
8,10833,11225,22058,-392,9,20,1
25,3264,3283,6547,-19,9,20,1
4,8245,8197,16442,48,9,20,1
6,19800,20703,40503,-903,9,20,1
19,1272,1197,2469,75,9,20,1
9,11877,12380,24257,-503,9,20,1
4,14278,15436,29714,-1158,9,20,1
8,31363,30607,61970,756,9,20,1
4,30974,33540,64514,-2566,9,20,1
10,2799,2778,5577,21,9,20,1
14,32209,31738,63947,471,9,20,1
1,59513,67836,127349,-8323,9,20,1
5,4058,4781,8839,-723,9,20,1
19,4981,4890,9871,91,9,20,1
2,39379,36862,76241,2517,9,20,1
8,19528,18749,38277,779,9,20,1
11,40177,41839,82016,-1662,9,20,1
4,4607,4694,9301,-87,9,20,1
1,24014,24753,48767,-739,9,20,1
4,11171,11434,22605,-263,9,20,1
16,3742,3782,7524,-40,9,20,1
18,9683,9728,19411,-45,9,20,1
4,4274,4273,8547,1,9,20,1
2,6911,6341,13252,570,9,20,1
14,13322,12130,25452,1192,9,20,1
18,13021,10561,23582,2460,9,20,1
4,23589,25171,48760,-1582,9,20,1
19,4944,4418,9362,526,9,20,1
25,367,357,724,10,9,20,1
11,11135,11031,22166,104,9,20,1
11,4785,4415,9200,370,9,20,1
21,10331,10055,20386,276,9,20,1
2,9986,10125,20111,-139,9,20,1
12,53,52,105,1,9,20,1
6,12145,11275,23420,870,9,20,1
14,8135,7645,15780,490,9,20,1
24,4048,4144,8192,-96,9,20,1
4,5430,4665,10095,765,9,20,1
9,8029,8118,16147,-89,9,20,1
1,18138,14542,32680,3596,9,20,1
12,16421,17377,33798,-956,9,20,1
4,4823,5390,10213,-567,9,20,1
12,10887,10977,21864,-90,9,20,1
1,3443,3523,6966,-80,9,20,1
1,2630,2655,5285,-25,9,20,1
6,6549,6405,12954,144,9,20,1
25,4022,4107,8129,-85,9,20,1
11,35053,36286,71339,-1233,9,20,1
4,16227,15926,32153,301,9,20,1
25,881,849,1730,32,9,20,1
16,8482,8464,16946,18,9,20,1
13,8034,7393,15427,641,9,20,1
23,12589,11751,24340,838,9,20,1
25,434,440,874,-6,9,20,1
19,4784,5101,9885,-317,9,20,1
23,12691,12067,24758,624,9,20,1
12,9094,8418,17512,676,9,20,1
5,14913,14311,29224,602,9,20,1
19,3183,2853,6036,330,9,20,1
5,4995,5295,10290,-300,9,20,1
13,3308,3119,6427,189,9,20,1
1,25396,25630,51026,-234,9,20,1
2,11755,11619,23374,136,9,20,1
1,14910,14684,29594,226,9,20,1
4,6946,7169,14115,-223,9,20,1
1,46452,48171,94623,-1719,9,20,1
12,2224,1807,4031,417,9,20,1
5,19089,18790,37879,299,9,20,1
11,10159,10054,20213,105,9,20,1
12,19739,20753,40492,-1014,9,20,1
1,18640,20306,38946,-1666,9,20,1
10,1372,1138,2510,234,9,20,1
18,6345,5958,12303,387,9,20,1
6,17216,16223,33439,993,9,20,1
10,2797,2900,5697,-103,9,20,1
12,4393,3375,7768,1018,9,20,1
3,8284,9130,17414,-846,9,20,1
5,10786,11443,22229,-657,9,20,1
17,27751,28685,56436,-934,9,20,1
14,4195,3275,7470,920,9,20,1
19,1088,1778,2866,-690,9,20,1
16,7202,7064,14266,138,9,20,1
16,3693,3465,7158,228,9,20,1
19,6138,6511,12649,-373,9,20,1
19,8387,8172,16559,215,9,20,1
13,10875,10550,21425,325,9,20,1
2,12304,11654,23958,650,9,20,1
13,30,21,51,9,9,20,1
7,14748,17352,32100,-2604,9,20,1
1,75130,74982,150112,148,9,20,1
1,16986,16679,33665,307,9,20,1
1,23267,23032,46299,235,9,20,1
2,5472,5294,10766,178,9,20,1
6,10262,9980,20242,282,9,20,1
6,2683,1113,3796,1570,9,20,1
7,18325,17104,35429,1221,9,20,1
4,20086,19876,39962,210,9,20,1
22,5574,4907,10481,667,9,20,1
23,7434,7605,15039,-171,9,20,1
17,12213,12106,24319,107,9,20,1
21,11027,11436,22463,-409,9,20,1
18,19604,21145,40749,-1541,9,20,1
0,18699,18937,37636,-238,9,20,1
14,12531,12087,24618,444,9,20,1
0,39786,39667,79453,119,9,20,1
4,13615,13623,27238,-8,9,20,1
0,28014,25575,53589,2439,9,20,1
2,10727,12311,23038,-1584,9,20,1
0,24560,24493,49053,67,9,20,1
9,4664,4813,9477,-149,9,20,1
1,12295,13666,25961,-1371,9,20,1
14,21355,19357,40712,1998,9,20,1
23,10325,10283,20608,42,9,20,1
18,16181,17764,33945,-1583,9,20,1
6,16589,15062,31651,1527,9,20,1
6,12068,11304,23372,764,9,20,1
14,10505,9792,20297,713,9,20,1
25,6233,5921,12154,312,9,20,1
21,19951,20877,40828,-926,9,20,1
9,12700,11133,23833,1567,9,20,1
6,11757,11505,23262,252,9,20,1
8,8421,8082,16503,339,9,20,1
5,11045,10978,22023,67,9,20,1
2,6099,5940,12039,159,9,20,1
25,100,88,188,12,9,20,1
12,7381,7499,14880,-118,9,20,1
11,939,972,1911,-33,9,20,1
11,2097,1879,3976,218,9,20,1
3,27419,29226,56645,-1807,9,20,1
5,4013,3738,7751,275,9,20,1
15,1917,1783,3700,134,9,20,1
11,7798,7155,14953,643,9,20,1
6,13202,12721,25923,481,9,20,1
4,19441,19509,38950,-68,9,20,1
7,15248,17854,33102,-2606,9,20,1
6,23714,24294,48008,-580,9,20,1
4,4323,3970,8293,353,9,20,1
5,4155,4245,8400,-90,9,20,1
6,22481,24687,47168,-2206,9,20,1
16,7701,7256,14957,445,9,20,1
12,16030,17058,33088,-1028,9,20,1
0,21262,21181,42443,81,9,20,1
18,4930,4831,9761,99,9,20,1
15,1845,1754,3599,91,9,20,1
10,3706,3508,7214,198,9,20,1
21,6177,6523,12700,-346,9,20,1
3,20737,22562,43299,-1825,9,20,1
15,1957,1779,3736,178,9,20,1
2,2,0,2,2,9,20,1
3,32353,32898,65251,-545,9,20,1
1,11066,11555,22621,-489,9,20,1
4,5315,5506,10821,-191,9,20,1
13,9103,8495,17598,608,9,20,1
24,1161,1085,2246,76,9,20,1
5,6249,7243,13492,-994,9,20,1
6,10418,9892,20310,526,9,20,1
18,14514,13900,28414,614,9,20,1
15,3971,3559,7530,412,9,20,1
13,1812,1391,3203,421,9,20,1
10,5647,5651,11298,-4,9,20,1
25,1068,1142,2210,-74,9,20,1
15,7303,7077,14380,226,9,20,1
17,19683,19422,39105,261,9,20,1
11,14014,14217,28231,-203,9,20,1
11,4531,4408,8939,123,9,20,1
13,6340,5906,12246,434,9,20,1
6,19558,18365,37923,1193,9,20,1
4,6492,6127,12619,365,9,20,1
4,7920,7735,15655,185,9,20,1
4,4747,4591,9338,156,9,20,1
6,26660,28214,54874,-1554,9,20,1
2,2142,2191,4333,-49,9,20,1
5,9080,10564,19644,-1484,9,20,1
12,4515,4234,8749,281,9,20,1
21,11388,11506,22894,-118,9,20,1
3,16630,15988,32618,642,9,20,1
9,2906,2583,5489,323,9,20,1
1,16394,18287,34681,-1893,9,20,1
18,15790,17149,32939,-1359,9,20,1
5,13786,13959,27745,-173,9,20,1
1,32730,34846,67576,-2116,9,20,1
4,9130,8013,17143,1117,9,20,1
13,9360,9163,18523,197,9,20,1
3,36773,36478,73251,295,9,20,1
19,4601,4723,9324,-122,9,20,1
1,59640,62859,122499,-3219,9,20,1
16,10991,11287,22278,-296,9,20,1
13,1981,2278,4259,-297,9,20,1
2,19728,18749,38477,979,9,20,1
22,3958,3674,7632,284,9,20,1
4,31552,29421,60973,2131,9,20,1
5,14768,11358,26126,3410,9,20,1
11,9819,9336,19155,483,9,20,1
13,3682,3557,7239,125,9,20,1
23,18636,18937,37573,-301,9,20,1
25,31235,30432,61667,803,9,20,1
12,14163,13903,28066,260,9,20,1
3,27861,29136,56997,-1275,9,20,1
13,3673,3936,7609,-263,9,20,1
5,8618,8307,16925,311,9,20,1
8,11408,11599,23007,-191,9,20,1
22,4468,4664,9132,-196,9,19,0
12,7284,7003,14287,281,9,19,0
2,9519,9418,18937,101,9,19,0
7,7779,8625,16404,-846,9,19,0
11,19745,23089,42834,-3344,9,19,0
6,48471,48861,97332,-390,9,19,0
8,22869,21992,44861,877,9,19,0
22,4605,4469,9074,136,9,19,0
13,6531,6106,12637,425,9,19,0
18,13484,14502,27986,-1018,9,19,0
15,1851,1705,3556,146,9,19,0
14,6457,6053,12510,404,9,19,0
15,3334,2810,6144,524,9,19,0
1,83298,79008,162306,4290,9,19,0
6,17552,19622,37174,-2070,9,19,0
18,10063,11556,21619,-1493,9,19,0
4,19404,18690,38094,714,9,19,0
7,11544,11789,23333,-245,9,19,0
13,3636,3164,6800,472,9,19,0
1,31711,30602,62313,1109,9,19,0
4,5195,4981,10176,214,9,19,0
15,558,527,1085,31,9,19,0
4,6995,7312,14307,-317,9,19,0
14,22977,22264,45241,713,9,19,0
18,4491,4595,9086,-104,9,19,0
8,3006,2000,5006,1006,9,19,0
4,6137,5776,11913,361,9,19,0
4,11060,10605,21665,455,9,19,0
1,35527,38065,73592,-2538,9,19,0
6,14265,14563,28828,-298,9,19,0
16,7176,6998,14174,178,9,19,0
13,1,0,1,1,9,19,0
10,8851,8201,17052,650,9,19,0
17,952,926,1878,26,9,19,0
2,24242,25042,49284,-800,9,19,0
2,7950,8025,15975,-75,9,19,0
16,12672,11567,24239,1105,9,19,0
4,10616,10553,21169,63,9,19,0
5,10153,10057,20210,96,9,19,0
19,5206,4847,10053,359,9,19,0
2,41201,40506,81707,695,9,19,0
8,13152,17446,30598,-4294,9,19,0
6,16558,14247,30805,2311,9,19,0
21,10123,9367,19490,756,9,19,0
13,677,743,1420,-66,9,19,0
10,2451,2383,4834,68,9,19,0
13,3971,3615,7586,356,9,19,0
16,2727,3357,6084,-630,9,19,0
5,20012,19473,39485,539,9,19,0
4,15327,16182,31509,-855,9,19,0
6,13392,13221,26613,171,9,19,0
8,3135,3367,6502,-232,9,19,0
16,2294,2535,4829,-241,9,19,0
17,6854,6188,13042,666,9,19,0
11,7964,7558,15522,406,9,19,0
20,3057,3162,6219,-105,9,19,0
4,14754,13626,28380,1128,9,19,0
11,3789,3193,6982,596,9,19,0
6,22335,21876,44211,459,9,19,0
12,9844,9552,19396,292,9,19,0
4,33284,34896,68180,-1612,9,19,0
5,9793,9589,19382,204,9,19,0
1,37262,42646,79908,-5384,9,19,0
2,16534,11295,27829,5239,9,19,0
11,19685,19431,39116,254,9,19,0
1,62741,61328,124069,1413,9,19,0
18,2650,2540,5190,110,9,19,0
25,14683,14559,29242,124,9,19,0
8,1291,1312,2603,-21,9,19,0
5,8423,6237,14660,2186,9,19,0
18,5725,5945,11670,-220,9,19,0
1,24726,24478,49204,248,9,19,0
14,7819,7659,15478,160,9,19,0
2,22480,21514,43994,966,9,19,0
25,874,832,1706,42,9,19,0
8,17494,18243,35737,-749,9,19,0
4,11619,12658,24277,-1039,9,19,0
6,15802,12604,28406,3198,9,19,0
11,8173,7992,16165,181,9,19,0
15,137,138,275,-1,9,19,0
4,10136,9557,19693,579,9,19,0
15,1717,1595,3312,122,9,19,0
13,5395,5176,10571,219,9,19,0
11,29459,29951,59410,-492,9,19,0
11,12806,12662,25468,144,9,19,0
13,6925,6797,13722,128,9,19,0
2,8513,7805,16318,708,9,19,0
18,12214,11829,24043,385,9,19,0
4,8365,8681,17046,-316,9,19,0
3,23303,24114,47417,-811,9,19,0
15,370,368,738,2,9,19,0
16,9852,6266,16118,3586,9,19,0
8,6079,9437,15516,-3358,9,19,0
4,6531,6480,13011,51,9,19,0
4,30434,28680,59114,1754,9,19,0
6,1,0,1,1,9,19,0
1,28757,29299,58056,-542,9,19,0
6,17021,17780,34801,-759,9,19,0
19,2355,2644,4999,-289,9,19,0
2,29985,30978,60963,-993,9,19,0
6,12606,11750,24356,856,9,19,0
11,10691,11507,22198,-816,9,19,0
7,6220,6464,12684,-244,9,19,0
15,2534,2961,5495,-427,9,19,0
3,1348,1122,2470,226,9,19,0
7,16316,15049,31365,1267,9,19,0
6,16168,16461,32629,-293,9,19,0
8,5018,4190,9208,828,9,19,0
11,8760,8582,17342,178,9,19,0
8,27195,27044,54239,151,9,19,0
3,19575,22151,41726,-2576,9,19,0
6,20677,21679,42356,-1002,9,19,0
2,17013,15379,32392,1634,9,19,0
5,5017,4874,9891,143,9,19,0
12,5164,4852,10016,312,9,19,0
12,5161,4171,9332,990,9,19,0
6,20124,21049,41173,-925,9,19,0
13,4280,3868,8148,412,9,19,0
7,11836,11225,23061,611,9,19,0
19,119,83,202,36,9,19,0
4,17139,15449,32588,1690,9,19,0
3,9502,8406,17908,1096,9,19,0
20,4078,3929,8007,149,9,19,0
1,19672,23191,42863,-3519,9,19,0
8,19619,20349,39968,-730,9,19,0
11,7654,7214,14868,440,9,19,0
23,2473,1942,4415,531,9,19,0
17,2622,2831,5453,-209,9,19,0
1,25536,25593,51129,-57,9,19,0
6,8485,8490,16975,-5,9,19,0
18,5292,4887,10179,405,9,19,0
11,12302,13386,25688,-1084,9,19,0
20,2371,1908,4279,463,9,19,0
15,517,442,959,75,9,19,0
21,5333,4833,10166,500,9,19,0
2,11327,10489,21816,838,9,19,0
2,12122,12200,24322,-78,9,19,0
23,14544,10909,25453,3635,9,19,0
5,10045,10643,20688,-598,9,19,0
12,3906,3474,7380,432,9,19,0
25,6247,6047,12294,200,9,19,0
12,7169,7060,14229,109,9,19,0
2,5648,5820,11468,-172,9,19,0
18,8253,7969,16222,284,9,19,0
25,12782,11231,24013,1551,9,19,0
1,1329,1457,2786,-128,9,19,0
12,6415,6184,12599,231,9,19,0
12,7788,4997,12785,2791,9,19,0
6,10374,11728,22102,-1354,9,19,0
25,2851,2195,5046,656,9,19,0
14,3635,3609,7244,26,9,19,0
14,4485,4136,8621,349,9,19,0
2,7352,7601,14953,-249,9,19,0
5,2958,3077,6035,-119,9,19,0
11,20543,20961,41504,-418,9,19,0
5,10205,9457,19662,748,9,19,0
0,11149,10459,21608,690,9,19,0
3,20936,21500,42436,-564,9,19,0
1,12564,14393,26957,-1829,9,19,0
3,15974,14049,30023,1925,9,19,0
4,3280,3802,7082,-522,9,19,0
2,11156,12511,23667,-1355,9,19,0
12,2783,3089,5872,-306,9,19,0
12,3438,3246,6684,192,9,19,0
0,7751,8178,15929,-427,9,19,0
5,8263,8646,16909,-383,9,19,0
14,17027,16662,33689,365,9,19,0
14,14106,13376,27482,730,9,19,0
8,1850,1388,3238,462,9,19,0
3,1538,1622,3160,-84,9,19,0
11,8533,10092,18625,-1559,9,19,0
4,8575,8530,17105,45,9,19,0
9,1155,1123,2278,32,9,19,0
8,12555,11984,24539,571,9,19,0
5,15869,17621,33490,-1752,9,19,0
16,15250,14078,29328,1172,9,19,0
13,3122,2658,5780,464,9,19,0
1,23396,25055,48451,-1659,9,19,0
6,10376,9967,20343,409,9,19,0
4,11376,11637,23013,-261,9,19,0
8,12755,12859,25614,-104,9,19,0
16,10590,10032,20622,558,9,19,0
23,8308,8342,16650,-34,9,19,0
6,14106,13143,27249,963,9,19,0
15,4589,4363,8952,226,9,19,0
4,6088,5795,11883,293,9,19,0
4,7914,7499,15413,415,9,19,0
4,15010,15452,30462,-442,9,19,0
5,15473,13717,29190,1756,9,19,0
25,8093,7834,15927,259,9,19,0
5,14033,14891,28924,-858,9,19,0
12,10212,10336,20548,-124,9,19,0
18,16053,15430,31483,623,9,19,0
18,4419,4296,8715,123,9,19,0
2,13779,13071,26850,708,9,19,0
18,5802,5589,11391,213,9,19,0
6,10669,10575,21244,94,9,19,0
6,17139,16676,33815,463,9,19,0
3,24406,24840,49246,-434,9,19,0
4,9229,9524,18753,-295,9,19,0
11,11087,10944,22031,143,9,19,0
7,6179,4973,11152,1206,9,19,0
18,25842,26690,52532,-848,9,19,0
4,18134,19651,37785,-1517,9,19,0
7,6704,6675,13379,29,9,19,0
2,4181,4288,8469,-107,9,19,0
1,23095,22958,46053,137,9,19,0
13,5960,5964,11924,-4,9,19,0
7,23578,24871,48449,-1293,9,19,0
18,16516,17552,34068,-1036,9,19,0
4,17458,17533,34991,-75,9,19,0
3,16567,16088,32655,479,9,19,0
3,27907,27317,55224,590,9,19,0
21,4741,4602,9343,139,9,19,0
6,6450,6407,12857,43,9,19,0
4,22103,22782,44885,-679,9,19,0
1,20712,20595,41307,117,9,19,0
4,7599,7746,15345,-147,9,19,0
12,10439,10111,20550,328,9,19,0
4,7222,6841,14063,381,9,19,0
24,1283,1286,2569,-3,9,19,0
13,7948,7394,15342,554,9,19,0
23,10438,10322,20760,116,9,19,0
15,95,91,186,4,9,19,0
14,7510,7375,14885,135,9,19,0
5,2438,2401,4839,37,9,19,0
17,27326,27642,54968,-316,9,19,0
15,3512,3315,6827,197,9,19,0
11,18143,17757,35900,386,9,19,0
20,3170,2937,6107,233,9,19,0
6,8215,8279,16494,-64,9,19,0
20,1883,2081,3964,-198,9,19,0
20,6787,7172,13959,-385,9,19,0
5,8298,7463,15761,835,9,19,0
22,1632,1645,3277,-13,9,19,0
12,1808,1863,3671,-55,9,19,0
18,2942,2543,5485,399,9,19,0
7,10296,8654,18950,1642,9,19,0
24,1579,1542,3121,37,9,19,0
9,18229,18826,37055,-597,9,19,0
1,25301,24046,49347,1255,9,19,0
5,9741,9167,18908,574,9,19,0
14,9381,8692,18073,689,9,19,0
10,2243,2334,4577,-91,9,19,0
14,34189,33638,67827,551,9,19,0
14,29543,31333,60876,-1790,9,19,0
22,6589,6315,12904,274,9,19,0
22,2974,2673,5647,301,9,19,0
2,16955,17998,34953,-1043,9,19,0
5,4369,4396,8765,-27,9,19,0
6,17128,17260,34388,-132,9,19,0
1,40094,44228,84322,-4134,9,19,0
3,26938,24522,51460,2416,9,19,0
15,2922,2694,5616,228,9,19,0
19,5312,4702,10014,610,9,19,0
8,4061,3932,7993,129,9,19,0
21,16910,18122,35032,-1212,9,19,0
7,5671,5784,11455,-113,9,19,0
5,7132,6063,13195,1069,9,19,0
3,5435,6009,11444,-574,9,19,0
10,2787,2569,5356,218,9,19,0
1,54360,53974,108334,386,9,19,0
9,8304,8745,17049,-441,9,19,0
23,21044,20359,41403,685,9,19,0
22,2096,2214,4310,-118,9,19,0
22,2737,2708,5445,29,9,19,0
9,7338,6949,14287,389,9,19,0
18,6074,5770,11844,304,9,19,0
3,20304,18786,39090,1518,9,19,0
6,13467,13346,26813,121,9,19,0
21,17569,17713,35282,-144,9,19,0
6,17525,16463,33988,1062,9,19,0
25,5883,5896,11779,-13,9,19,0
5,9474,10736,20210,-1262,9,19,0
1,15229,15211,30440,18,9,19,0
5,7360,6932,14292,428,9,19,0
4,15946,14663,30609,1283,9,19,0
15,393,367,760,26,9,19,0
5,13876,12726,26602,1150,9,19,0
20,2413,3013,5426,-600,9,19,0
8,6607,6700,13307,-93,9,19,0
13,2608,2562,5170,46,9,19,0
4,22000,22697,44697,-697,9,19,0
11,1597,1363,2960,234,9,19,0
12,2172,1920,4092,252,9,19,0
20,7374,7316,14690,58,9,19,0
1,49834,49705,99539,129,9,19,0
18,12135,12389,24524,-254,9,19,0
13,5304,6845,12149,-1541,9,19,0
11,7381,2554,9935,4827,9,19,0
16,9583,9102,18685,481,9,19,0
0,48798,48175,96973,623,9,19,0
3,12525,18559,31084,-6034,9,19,0
20,2681,2990,5671,-309,9,19,0
20,3091,2636,5727,455,9,19,0
11,8522,8168,16690,354,9,19,0
1,24010,22450,46460,1560,9,19,0
18,25785,26185,51970,-400,9,19,0
12,8976,9961,18937,-985,9,19,0
5,13409,14378,27787,-969,9,19,0
11,10460,9426,19886,1034,9,19,0
7,7915,8984,16899,-1069,9,19,0
9,9217,8171,17388,1046,9,19,0
9,6900,6584,13484,316,9,19,0
1,61780,54227,116007,7553,9,19,0
18,14904,22913,37817,-8009,9,19,0
17,9060,7921,16981,1139,9,19,0
8,9598,9001,18599,597,9,19,0
9,11136,12188,23324,-1052,9,19,0
18,8775,9289,18064,-514,9,19,0
11,16716,16611,33327,105,9,19,0
1,39102,42226,81328,-3124,9,19,0
3,22694,21726,44420,968,9,19,0
22,3594,3981,7575,-387,9,19,0
11,7156,7222,14378,-66,9,19,0
11,3472,3072,6544,400,9,19,0
11,3316,3139,6455,177,9,19,0
10,398,381,779,17,9,19,0
19,5684,5387,11071,297,9,19,0
14,9439,9507,18946,-68,9,19,0
12,2849,2250,5099,599,9,19,0
22,2731,2645,5376,86,9,19,0
22,6463,6076,12539,387,9,19,0
14,29847,29550,59397,297,9,19,0
19,2642,2374,5016,268,9,19,0
4,6928,6366,13294,562,9,19,0
11,4839,4788,9627,51,9,19,0
7,9189,9092,18281,97,9,19,0
9,5175,5619,10794,-444,9,19,0
18,14430,14241,28671,189,9,19,0
6,13429,13237,26666,192,9,19,0
21,4497,3800,8297,697,9,19,0
13,3155,3277,6432,-122,9,19,0
18,14877,15650,30527,-773,9,19,0
2,18125,18986,37111,-861,9,19,0
18,8420,7417,15837,1003,9,19,0
11,37375,39917,77292,-2542,9,19,0
18,13455,14278,27733,-823,9,19,0
3,35838,36133,71971,-295,9,19,0
7,5747,5269,11016,478,9,19,0
3,16014,15422,31436,592,9,19,0
6,17276,17449,34725,-173,9,19,0
19,4418,4010,8428,408,9,19,0
1,24549,23026,47575,1523,9,19,0
0,25249,25900,51149,-651,9,19,0
18,5244,5170,10414,74,9,19,0
4,6841,7162,14003,-321,9,19,0
4,4450,4703,9153,-253,9,19,0
11,9864,8564,18428,1300,9,19,0
21,2033,1757,3790,276,9,19,0
15,2539,2384,4923,155,9,19,0
8,30933,30326,61259,607,9,19,0
1,1833,2076,3909,-243,9,19,0
5,8511,9146,17657,-635,9,19,0
1,14670,15240,29910,-570,9,19,0
1,26551,25763,52314,788,9,19,0
6,16357,15453,31810,904,9,19,0
11,4475,4569,9044,-94,9,19,0
1,49536,50708,100244,-1172,9,19,0
10,1718,1599,3317,119,9,19,0
1,59451,57690,117141,1761,9,19,0
20,1722,2247,3969,-525,9,19,0
8,4980,4160,9140,820,9,19,0
8,4008,3908,7916,100,9,19,0
8,7356,7141,14497,215,9,19,0
2,29430,30560,59990,-1130,9,19,0
22,2456,2370,4826,86,9,19,0
0,14399,13751,28150,648,9,19,0
1,3508,3461,6969,47,9,19,0
3,17806,18822,36628,-1016,9,19,0
25,274,226,500,48,9,19,0
12,8924,8152,17076,772,9,19,0
4,15017,12128,27145,2889,9,19,0
1,11085,11317,22402,-232,9,19,0
24,3122,3671,6793,-549,9,19,0
13,1127,1577,2704,-450,9,19,0
1,38781,38697,77478,84,9,19,0
19,1957,1962,3919,-5,9,19,0
6,12552,11804,24356,748,9,19,0
7,4350,4867,9217,-517,9,19,0
3,30462,28523,58985,1939,9,19,0
24,3261,3333,6594,-72,9,19,0
24,4441,3763,8204,678,9,19,0
25,555,617,1172,-62,9,19,0
4,15290,14672,29962,618,9,19,0
1,11047,11004,22051,43,9,19,0
2,23688,24172,47860,-484,9,19,0
21,12532,11265,23797,1267,9,19,0
5,16352,16905,33257,-553,9,19,0
11,28282,27917,56199,365,9,19,0
7,20356,17766,38122,2590,9,19,0
2,33694,36219,69913,-2525,9,19,0
18,18082,20070,38152,-1988,9,19,0
4,7142,6952,14094,190,9,19,0
13,8548,8316,16864,232,9,19,0
19,460,333,793,127,9,19,0
18,27373,28581,55954,-1208,9,19,0
2,13716,13378,27094,338,9,19,0
5,3837,3747,7584,90,9,19,0
25,2065,2079,4144,-14,9,19,0
25,3365,3261,6626,104,9,19,0
2,39985,43502,83487,-3517,9,19,0
25,787,670,1457,117,9,19,0
12,8875,8224,17099,651,9,19,0
1,7549,7763,15312,-214,9,19,0
8,10363,10785,21148,-422,9,19,0
4,8073,8102,16175,-29,9,19,0
25,3146,3095,6241,51,9,19,0
6,19071,20038,39109,-967,9,19,0
19,1050,1117,2167,-67,9,19,0
9,11595,12152,23747,-557,9,19,0
4,13401,14436,27837,-1035,9,19,0
4,30309,32754,63063,-2445,9,19,0
8,30395,29505,59900,890,9,19,0
10,2701,2666,5367,35,9,19,0
14,31583,31115,62698,468,9,19,0
1,57219,62939,120158,-5720,9,19,0
5,4068,4776,8844,-708,9,19,0
19,4872,4611,9483,261,9,19,0
5,1,0,1,1,9,19,0
2,37986,35890,73876,2096,9,19,0
8,19074,18114,37188,960,9,19,0
11,38415,40425,78840,-2010,9,19,0
4,4482,4707,9189,-225,9,19,0
1,23532,24246,47778,-714,9,19,0
4,10363,10780,21143,-417,9,19,0
16,3788,3724,7512,64,9,19,0
18,9279,9717,18996,-438,9,19,0
4,4155,4226,8381,-71,9,19,0
2,7003,6167,13170,836,9,19,0
14,12743,11867,24610,876,9,19,0
18,12666,10359,23025,2307,9,19,0
4,22652,24011,46663,-1359,9,19,0
19,4760,4221,8981,539,9,19,0
25,314,308,622,6,9,19,0
11,10847,10970,21817,-123,9,19,0
11,4310,3954,8264,356,9,19,0
21,9238,8814,18052,424,9,19,0
12,54,55,109,-1,9,19,0
2,9452,9891,19343,-439,9,19,0
6,11901,10993,22894,908,9,19,0
14,7922,7397,15319,525,9,19,0
24,5530,5573,11103,-43,9,19,0
9,7563,7540,15103,23,9,19,0
4,5063,4511,9574,552,9,19,0
12,15720,16767,32487,-1047,9,19,0
4,4692,5243,9935,-551,9,19,0
1,17438,13836,31274,3602,9,19,0
12,10601,10699,21300,-98,9,19,0
1,3328,3468,6796,-140,9,19,0
1,2427,2448,4875,-21,9,19,0
6,6415,6112,12527,303,9,19,0
25,1952,1837,3789,115,9,19,0
11,35658,37689,73347,-2031,9,19,0
4,15867,15463,31330,404,9,19,0
25,869,832,1701,37,9,19,0
